# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth perigee
9.1920000000e+05 8.2752531727e+06 8.5076083727e+06 7.8487489722e+00 2.2193845548e+01 -2.8806988635e+08 2.4807068954e+08 -6.3781097921e+02 -7.8153307409e+02 -3.3772639619e+08 3.7185349108e+08 -9.4749341140e+02 -4.5590140086e+02 -3.7819715772e+28 -8.1939850129e+10 7.5106780000e+25 5.0173436383e+08 3.0778800000e+08
9.1950000000e+05 8.2776066151e+06 8.5142674816e+06 7.8408662156e+00 2.2200212619e+01 -2.8826113356e+08 2.4783615199e+08 -6.3717040467e+02 -7.8205047981e+02 -3.3801059046e+08 3.7171665757e+08 -9.4713502943e+02 -4.5632190578e+02 -3.7819715772e+28 -7.8385101182e+10 7.5106780000e+25 5.0182814947e+08 3.0778800000e+08
9.1980000000e+05 8.2799576919e+06 8.5209284997e+06 7.8329782546e+00 2.2206573322e+01 -2.8845218855e+08 2.4760145930e+08 -6.3652940722e+02 -7.8256736803e+02 -3.3829467720e+08 3.7157969799e+08 -9.4677658925e+02 -4.5674192683e+02 -3.7819715772e+28 -9.2309446060e+10 7.5106780000e+25 5.0192195375e+08 3.0778800000e+08
9.2010000000e+05 8.2823064016e+06 8.5275914250e+06 7.8250850944e+00 2.2212927651e+01 -2.8864305117e+08 2.4736661162e+08 -6.3588798726e+02 -7.8308373839e+02 -3.3857865641e+08 3.7144261247e+08 -9.4641809118e+02 -4.5716146450e+02 -3.7819715772e+28 -8.9309142740e+10 7.5106780000e+25 5.0201577666e+08 3.0778800000e+08
9.2040000000e+05 8.2846527425e+06 8.5342562556e+06 7.8171867402e+00 2.2219275604e+01 -2.8883372130e+08 2.4713160911e+08 -6.3524614522e+02 -7.8359959053e+02 -3.3886252805e+08 3.7130540116e+08 -9.4605953552e+02 -4.5758051927e+02 -3.7819715772e+28 -8.5536127919e+10 7.5106780000e+25 5.0210961822e+08 3.0778800000e+08
9.2070000000e+05 8.2869967131e+06 8.5409229897e+06 7.8092831971e+00 2.2225617176e+01 -2.8902419881e+08 2.4689645192e+08 -6.3460388152e+02 -7.8411492412e+02 -3.3914629212e+08 3.7116806420e+08 -9.4570092258e+02 -4.5799909164e+02 -3.7819715772e+28 -8.8273741537e+10 7.5106780000e+25 5.0220347842e+08 3.0778800000e+08
9.2100000000e+05 8.2893383119e+06 8.5475916253e+06 7.8013744703e+00 2.2231952362e+01 -2.8921448358e+08 2.4666114021e+08 -6.3396119658e+02 -7.8462973880e+02 -3.3942994860e+08 3.7103060175e+08 -9.4534225266e+02 -4.5841718210e+02 -3.7819715772e+28 -8.9227503288e+10 7.5106780000e+25 5.0229735727e+08 3.0778800000e+08
9.2130000000e+05 8.2916775373e+06 8.5542621605e+06 7.7934605650e+00 2.2238281158e+01 -2.8940457549e+08 2.4642567413e+08 -6.3331809082e+02 -7.8514403421e+02 -3.3971349747e+08 3.7089301394e+08 -9.4498352606e+02 -4.5883479113e+02 -3.7819715772e+28 -8.9354560837e+10 7.5106780000e+25 5.0239125477e+08 3.0778800000e+08
9.2160000000e+05 8.2940143877e+06 8.5609345934e+06 7.7855414864e+00 2.2244603560e+01 -2.8959447440e+08 2.4619005384e+08 -6.3267456466e+02 -7.8565781002e+02 -3.3999693871e+08 3.7075530092e+08 -9.4462474309e+02 -4.5925191923e+02 -3.7819715772e+28 -8.3094353975e+10 7.5106780000e+25 5.0248517094e+08 3.0778800000e+08
9.2190000000e+05 8.2963488616e+06 8.5676089220e+06 7.7776172396e+00 2.2250919563e+01 -2.8978418018e+08 2.4595427949e+08 -6.3203061852e+02 -7.8617106587e+02 -3.4028027231e+08 3.7061746284e+08 -9.4426590406e+02 -4.5966856688e+02 -3.7819715772e+28 -8.4608596159e+10 7.5106780000e+25 5.0257910576e+08 3.0778800000e+08
9.2220000000e+05 8.2986809575e+06 8.5742851445e+06 7.7696878298e+00 2.2257229164e+01 -2.8997369273e+08 2.4571835125e+08 -6.3138625281e+02 -7.8668380142e+02 -3.4056349825e+08 3.7047949983e+08 -9.4390700926e+02 -4.6008473456e+02 -3.7819715772e+28 -7.6476755856e+10 7.5106780000e+25 5.0267305925e+08 3.0778800000e+08
9.2250000000e+05 8.3010106738e+06 8.5809632588e+06 7.7617532622e+00 2.2263532357e+01 -2.9016301189e+08 2.4548226926e+08 -6.3074146798e+02 -7.8719601631e+02 -3.4084661651e+08 3.7034141204e+08 -9.4354805899e+02 -4.6050042276e+02 -3.7819715772e+28 -7.9355888827e+10 7.5106780000e+25 5.0276703141e+08 3.0778800000e+08
9.2280000000e+05 8.3033380090e+06 8.5876432632e+06 7.7538135420e+00 2.2269829140e+01 -2.9035213756e+08 2.4524603369e+08 -6.3009626443e+02 -7.8770771019e+02 -3.4112962708e+08 3.7020319962e+08 -9.4318905357e+02 -4.6091563197e+02 -3.7819715772e+28 -7.5141404575e+10 7.5106780000e+25 5.0286102224e+08 3.0778800000e+08
9.2310000000e+05 8.3056629614e+06 8.5943251557e+06 7.7458686744e+00 2.2276119506e+01 -2.9054106961e+08 2.4500964469e+08 -6.2945064258e+02 -7.8821888273e+02 -3.4141252993e+08 3.7006486271e+08 -9.4282999328e+02 -4.6133036267e+02 -3.7819715772e+28 -6.8036964040e+10 7.5106780000e+25 5.0295503175e+08 3.0778800000e+08
9.2340000000e+05 8.3079855297e+06 8.6010089343e+06 7.7379186645e+00 2.2282403453e+01 -2.9072980791e+08 2.4477310241e+08 -6.2880460287e+02 -7.8872953358e+02 -3.4169532507e+08 3.6992640145e+08 -9.4247087844e+02 -4.6174461534e+02 -3.7819715772e+28 -6.6904432641e+10 7.5106780000e+25 5.0304905994e+08 3.0778800000e+08
9.2370000000e+05 8.3103057121e+06 8.6076945971e+06 7.7299635177e+00 2.2288680976e+01 -2.9091835233e+08 2.4453640702e+08 -6.2815814570e+02 -7.8923966238e+02 -3.4197801246e+08 3.6978781599e+08 -9.4211170933e+02 -4.6215839047e+02 -3.7819715772e+28 -6.9964722192e+10 7.5106780000e+25 5.0314310682e+08 3.0778800000e+08
9.2400000000e+05 8.3126235073e+06 8.6143821422e+06 7.7220032391e+00 2.2294952070e+01 -2.9110670275e+08 2.4429955867e+08 -6.2751127152e+02 -7.8974926879e+02 -3.4226059209e+08 3.6964910647e+08 -9.4175248627e+02 -4.6257168853e+02 -3.7819715772e+28 -7.3152636610e+10 7.5106780000e+25 5.0323717238e+08 3.0778800000e+08
9.2430000000e+05 8.3149389136e+06 8.6210715677e+06 7.7140378338e+00 2.2301216732e+01 -2.9129485905e+08 2.4406255751e+08 -6.2686398073e+02 -7.9025835246e+02 -3.4254306394e+08 3.6951027303e+08 -9.4139320954e+02 -4.6298451002e+02 -3.7819715772e+28 -7.9647162053e+10 7.5106780000e+25 5.0333125663e+08 3.0778800000e+08
9.2460000000e+05 8.3172519295e+06 8.6277628716e+06 7.7060673072e+00 2.2307474957e+01 -2.9148282110e+08 2.4382540371e+08 -6.2621627376e+02 -7.9076691306e+02 -3.4282542801e+08 3.6937131581e+08 -9.4103387945e+02 -4.6339685540e+02 -3.7819715772e+28 -8.2926686630e+10 7.5106780000e+25 5.0342535957e+08 3.0778800000e+08
9.2490000000e+05 8.3195625534e+06 8.6344560520e+06 7.6980916645e+00 2.2313726740e+01 -2.9167058877e+08 2.4358809742e+08 -6.2556815104e+02 -7.9127495023e+02 -3.4310768427e+08 3.6923223496e+08 -9.4067449629e+02 -4.6380872515e+02 -3.7819715772e+28 -8.5124314019e+10 7.5106780000e+25 5.0351948121e+08 3.0778800000e+08
9.2520000000e+05 8.3218707839e+06 8.6411511070e+06 7.6901109108e+00 2.2319972078e+01 -2.9185816195e+08 2.4335063879e+08 -6.2491961300e+02 -7.9178246362e+02 -3.4338983270e+08 3.6909303062e+08 -9.4031506036e+02 -4.6422011977e+02 -3.7819715772e+28 -8.8437928877e+10 7.5106780000e+25 5.0361362155e+08 3.0778800000e+08
9.2550000000e+05 8.3241766195e+06 8.6478480346e+06 7.6821250513e+00 2.2326210967e+01 -2.9204554050e+08 2.4311302799e+08 -6.2427066004e+02 -7.9228945290e+02 -3.4367187330e+08 3.6895370294e+08 -9.3995557196e+02 -4.6463103971e+02 -3.7819715772e+28 -7.8890683210e+10 7.5106780000e+25 5.0370778060e+08 3.0778800000e+08
9.2580000000e+05 8.3264800585e+06 8.6545468330e+06 7.6741340914e+00 2.2332443401e+01 -2.9223272430e+08 2.4287526517e+08 -6.2362129261e+02 -7.9279591772e+02 -3.4395380604e+08 3.6881425205e+08 -9.3959603139e+02 -4.6504148547e+02 -3.7819715772e+28 -7.8105692806e+10 7.5106780000e+25 5.0380195834e+08 3.0778800000e+08
9.2610000000e+05 8.3287810994e+06 8.6612475000e+06 7.6661380363e+00 2.2338669378e+01 -2.9241971324e+08 2.4263735049e+08 -6.2297151112e+02 -7.9330185774e+02 -3.4423563091e+08 3.6867467809e+08 -9.3923643894e+02 -4.6545145751e+02 -3.7819715772e+28 -8.3881761763e+10 7.5106780000e+25 5.0389615480e+08 3.0778800000e+08
9.2640000000e+05 8.3310797408e+06 8.6679500339e+06 7.6581368911e+00 2.2344888892e+01 -2.9260650717e+08 2.4239928411e+08 -6.2232131601e+02 -7.9380727261e+02 -3.4451734790e+08 3.6853498122e+08 -9.3887679491e+02 -4.6586095632e+02 -3.7819715772e+28 -8.8783784994e+10 7.5106780000e+25 5.0399036997e+08 3.0778800000e+08
9.2670000000e+05 8.3333759810e+06 8.6746544327e+06 7.6501306611e+00 2.2351101940e+01 -2.9279310598e+08 2.4216106618e+08 -6.2167070769e+02 -7.9431216198e+02 -3.4479895698e+08 3.6839516157e+08 -9.3851709958e+02 -4.6626998236e+02 -3.7819715772e+28 -8.8027416157e+10 7.5106780000e+25 5.0408460385e+08 3.0778800000e+08
9.2700000000e+05 8.3356698187e+06 8.6813606945e+06 7.6421193516e+00 2.2357308517e+01 -2.9297950955e+08 2.4192269687e+08 -6.2101968659e+02 -7.9481652553e+02 -3.4508045815e+08 3.6825521928e+08 -9.3815735326e+02 -4.6667853611e+02 -3.7819715772e+28 -8.0889600983e+10 7.5106780000e+25 5.0417885644e+08 3.0778800000e+08
9.2730000000e+05 8.3379612521e+06 8.6880688172e+06 7.6341029677e+00 2.2363508618e+01 -2.9316571775e+08 2.4168417632e+08 -6.2036825314e+02 -7.9532036289e+02 -3.4536185139e+08 3.6811515449e+08 -9.3779755624e+02 -4.6708661805e+02 -3.7819715772e+28 -7.9298511866e+10 7.5106780000e+25 5.0427312776e+08 3.0778800000e+08
9.2760000000e+05 8.3402502799e+06 8.6947787990e+06 7.6260815149e+00 2.2369702241e+01 -2.9335173046e+08 2.4144550470e+08 -6.1971640777e+02 -7.9582367374e+02 -3.4564313668e+08 3.6797496735e+08 -9.3743770881e+02 -4.6749422864e+02 -3.7819715772e+28 -6.6529497122e+10 7.5106780000e+25 5.0436741779e+08 3.0778800000e+08
9.2790000000e+05 8.3425369005e+06 8.7014906379e+06 7.6180549982e+00 2.2375889380e+01 -2.9353754756e+08 2.4120668217e+08 -6.1906415089e+02 -7.9632645773e+02 -3.4592431401e+08 3.6783465800e+08 -9.3707781127e+02 -4.6790136837e+02 -3.7819715772e+28 -7.3574136760e+10 7.5106780000e+25 5.0446172655e+08 3.0778800000e+08
9.2820000000e+05 8.3448211124e+06 8.7082043320e+06 7.6100234230e+00 2.2382070032e+01 -2.9372316891e+08 2.4096770888e+08 -6.1841148295e+02 -7.9682871451e+02 -3.4620538336e+08 3.6769422658e+08 -9.3671786390e+02 -4.6830803769e+02 -3.7819715772e+28 -6.9586892782e+10 7.5106780000e+25 5.0455605403e+08 3.0778800000e+08
9.2850000000e+05 8.3471029141e+06 8.7149198793e+06 7.6019867945e+00 2.2388244191e+01 -2.9390859441e+08 2.4072858499e+08 -6.1775840436e+02 -7.9733044375e+02 -3.4648634472e+08 3.6755367323e+08 -9.3635786701e+02 -4.6871423709e+02 -3.7819715772e+28 -7.3084081097e+10 7.5106780000e+25 5.0465040024e+08 3.0778800000e+08
9.2880000000e+05 8.3493823040e+06 8.7216372778e+06 7.5939451180e+00 2.2394411855e+01 -2.9409382391e+08 2.4048931067e+08 -6.1710491556e+02 -7.9783164511e+02 -3.4676719808e+08 3.6741299808e+08 -9.3599782087e+02 -4.6911996702e+02 -3.7819715772e+28 -6.7455058936e+10 7.5106780000e+25 5.0474476518e+08 3.0778800000e+08
9.2910000000e+05 8.3516592807e+06 8.7283565257e+06 7.5858983988e+00 2.2400573019e+01 -2.9427885731e+08 2.4024988606e+08 -6.1645101697e+02 -7.9833231824e+02 -3.4704794341e+08 3.6727220129e+08 -9.3563772578e+02 -4.6952522797e+02 -3.7819715772e+28 -6.9211523805e+10 7.5106780000e+25 5.0483914885e+08 3.0778800000e+08
9.2940000000e+05 8.3539338425e+06 8.7350776210e+06 7.5778466420e+00 2.2406727678e+01 -2.9446369448e+08 2.4001031133e+08 -6.1579670903e+02 -7.9883246281e+02 -3.4732858071e+08 3.6713128299e+08 -9.3527758204e+02 -4.6993002039e+02 -3.7819715772e+28 -7.8093528152e+10 7.5106780000e+25 5.0493355125e+08 3.0778800000e+08
9.2970000000e+05 8.3562059881e+06 8.7418005617e+06 7.5697898531e+00 2.2412875828e+01 -2.9464833530e+08 2.3977058663e+08 -6.1514199215e+02 -7.9933207847e+02 -3.4760910995e+08 3.6699024333e+08 -9.3491738992e+02 -4.7033434476e+02 -3.7819715772e+28 -6.8714633663e+10 7.5106780000e+25 5.0502797239e+08 3.0778800000e+08
9.3000000000e+05 8.3584757159e+06 8.7485253458e+06 7.5617280373e+00 2.2419017466e+01 -2.9483277964e+08 2.3953071213e+08 -6.1448686677e+02 -7.9983116489e+02 -3.4788953114e+08 3.6684908243e+08 -9.3455714973e+02 -4.7073820154e+02 -3.7819715772e+28 -5.9751565771e+10 7.5106780000e+25 5.0512241227e+08 3.0778800000e+08
9.3030000000e+05 8.3607430245e+06 8.7552519715e+06 7.5536611998e+00 2.2425152587e+01 -2.9501702738e+08 2.3929068799e+08 -6.1383133331e+02 -8.0032972172e+02 -3.4816984424e+08 3.6670780045e+08 -9.3419686174e+02 -4.7114159119e+02 -3.7819715772e+28 -6.2874783881e+10 7.5106780000e+25 5.0521687088e+08 3.0778800000e+08
9.3060000000e+05 8.3630079122e+06 8.7619804367e+06 7.5455893459e+00 2.2431281187e+01 -2.9520107840e+08 2.3905051435e+08 -6.1317539222e+02 -8.0082774864e+02 -3.4845004925e+08 3.6656639753e+08 -9.3383652626e+02 -4.7154451420e+02 -3.7819715772e+28 -6.6273878851e+10 7.5106780000e+25 5.0531134823e+08 3.0778800000e+08
9.3090000000e+05 8.3652703776e+06 8.7687107396e+06 7.5375124810e+00 2.2437403261e+01 -2.9538493257e+08 2.3881019139e+08 -6.1251904391e+02 -8.0132524529e+02 -3.4873014615e+08 3.6642487379e+08 -9.3347614355e+02 -4.7194697101e+02 -3.7819715772e+28 -6.1602821204e+10 7.5106780000e+25 5.0540584432e+08 3.0778800000e+08
9.3120000000e+05 8.3675304192e+06 8.7754428780e+06 7.5294306103e+00 2.2443518806e+01 -2.9556858978e+08 2.3856971926e+08 -6.1186228881e+02 -8.0182221135e+02 -3.4901013493e+08 3.6628322939e+08 -9.3311571392e+02 -4.7234896209e+02 -3.7819715772e+28 -5.2569895723e+10 7.5106780000e+25 5.0550035916e+08 3.0778800000e+08
9.3150000000e+05 8.3697880354e+06 8.7821768502e+06 7.5213437392e+00 2.2449627818e+01 -2.9575204991e+08 2.3832909812e+08 -6.1120512737e+02 -8.0231864647e+02 -3.4929001557e+08 3.6614146446e+08 -9.3275523765e+02 -4.7275048791e+02 -3.7819715772e+28 -5.5172790338e+10 7.5106780000e+25 5.0559489273e+08 3.0778800000e+08
9.3180000000e+05 8.3720432249e+06 8.7889126541e+06 7.5132518728e+00 2.2455730292e+01 -2.9593531282e+08 2.3808832812e+08 -6.1054756000e+02 -8.0281455031e+02 -3.4956978807e+08 3.6599957914e+08 -9.3239471502e+02 -4.7315154893e+02 -3.7819715772e+28 -5.6159456493e+10 7.5106780000e+25 5.0568944506e+08 3.0778800000e+08
9.3210000000e+05 8.3742959861e+06 8.7956502877e+06 7.5051550166e+00 2.2461826224e+01 -2.9611837840e+08 2.3784740944e+08 -6.0988958714e+02 -8.0330992255e+02 -3.4984945240e+08 3.6585757358e+08 -9.3203414632e+02 -4.7355214561e+02 -3.7819715772e+28 -5.6212870991e+10 7.5106780000e+25 5.0578401613e+08 3.0778800000e+08
9.3240000000e+05 8.3765463174e+06 8.8023897492e+06 7.4970531758e+00 2.2467915610e+01 -2.9630124653e+08 2.3760634222e+08 -6.0923120922e+02 -8.0380476284e+02 -3.5012900855e+08 3.6571544790e+08 -9.3167353184e+02 -4.7395227841e+02 -3.7819715772e+28 -5.3476433479e+10 7.5106780000e+25 5.0587860594e+08 3.0778800000e+08
9.3270000000e+05 8.3787942175e+06 8.8091310364e+06 7.4889463557e+00 2.2473998445e+01 -2.9648391709e+08 2.3736512664e+08 -6.0857242668e+02 -8.0429907084e+02 -3.5040845651e+08 3.6557320226e+08 -9.3131287186e+02 -4.7435194779e+02 -3.7819715772e+28 -5.2614078812e+10 7.5106780000e+25 5.0597321451e+08 3.0778800000e+08
9.3300000000e+05 8.3810396847e+06 8.8158741476e+06 7.4808345617e+00 2.2480074727e+01 -2.9666638995e+08 2.3712376284e+08 -6.0791323993e+02 -8.0479284623e+02 -3.5068779627e+08 3.6543083678e+08 -9.3095216667e+02 -4.7475115421e+02 -3.7819715772e+28 -3.9745739940e+10 7.5106780000e+25 5.0606784182e+08 3.0778800000e+08
9.3330000000e+05 8.3832827177e+06 8.8226190806e+06 7.4727177991e+00 2.2486144450e+01 -2.9684866499e+08 2.3688225098e+08 -6.0725364942e+02 -8.0528608866e+02 -3.5096702781e+08 3.6528835161e+08 -9.3059141654e+02 -4.7514989814e+02 -3.7819715772e+28 -3.4222044351e+10 7.5106780000e+25 5.0616248789e+08 3.0778800000e+08
9.3360000000e+05 8.3855233149e+06 8.8293658336e+06 7.4645960732e+00 2.2492207611e+01 -2.9703074210e+08 2.3664059124e+08 -6.0659365558e+02 -8.0577879780e+02 -3.5124615112e+08 3.6514574689e+08 -9.3023062177e+02 -4.7554818003e+02 -3.7819715772e+28 -3.8260150955e+10 7.5106780000e+25 5.0625715270e+08 3.0778800000e+08
9.3390000000e+05 8.3877614748e+06 8.8361144045e+06 7.4564693892e+00 2.2498264205e+01 -2.9721262114e+08 2.3639878376e+08 -6.0593325884e+02 -8.0627097332e+02 -3.5152516618e+08 3.6500302275e+08 -9.2986978263e+02 -4.7594600033e+02 -3.7819715772e+28 -3.7178838973e+10 7.5106780000e+25 5.0635183627e+08 3.0778800000e+08
9.3420000000e+05 8.3899971960e+06 8.8428647914e+06 7.4483377526e+00 2.2504314228e+01 -2.9739430201e+08 2.3615682870e+08 -6.0527245964e+02 -8.0676261488e+02 -3.5180407298e+08 3.6486017933e+08 -9.2950889941e+02 -4.7634335951e+02 -3.7819715772e+28 -3.4933690745e+10 7.5106780000e+25 5.0644653858e+08 3.0778800000e+08
9.3450000000e+05 8.3922304770e+06 8.8496169924e+06 7.4402011687e+00 2.2510357676e+01 -2.9757578458e+08 2.3591472624e+08 -6.0461125840e+02 -8.0725372215e+02 -3.5208287151e+08 3.6471721678e+08 -9.2914797239e+02 -4.7674025803e+02 -3.7819715772e+28 -2.7877110177e+10 7.5106780000e+25 5.0654125965e+08 3.0778800000e+08
9.3480000000e+05 8.3944613163e+06 8.8563710054e+06 7.4320596428e+00 2.2516394545e+01 -2.9775706873e+08 2.3567247652e+08 -6.0394965556e+02 -8.0774429479e+02 -3.5236156176e+08 3.6457413522e+08 -9.2878700185e+02 -4.7713669633e+02 -3.7819715772e+28 -3.2173748735e+10 7.5106780000e+25 5.0663599948e+08 3.0778800000e+08
9.3510000000e+05 8.3966897123e+06 8.8631268285e+06 7.4239131803e+00 2.2522424831e+01 -2.9793815433e+08 2.3543007972e+08 -6.0328765155e+02 -8.0823433246e+02 -3.5264014371e+08 3.6443093481e+08 -9.2842598807e+02 -4.7753267487e+02 -3.7819715772e+28 -3.2025808998e+10 7.5106780000e+25 5.0673075805e+08 3.0778800000e+08
9.3540000000e+05 8.3989156637e+06 8.8698844596e+06 7.4157617864e+00 2.2528448530e+01 -2.9811904128e+08 2.3518753598e+08 -6.0262524681e+02 -8.0872383485e+02 -3.5291861735e+08 3.6428761567e+08 -9.2806493134e+02 -4.7792819411e+02 -3.7819715772e+28 -2.4033250954e+10 7.5106780000e+25 5.0682553538e+08 3.0778800000e+08
9.3570000000e+05 8.4011391689e+06 8.8766438969e+06 7.4076054665e+00 2.2534465638e+01 -2.9829972944e+08 2.3494484547e+08 -6.0196244178e+02 -8.0921280161e+02 -3.5319698266e+08 3.6414417794e+08 -9.2770383192e+02 -4.7832325450e+02 -3.7819715772e+28 -2.5783726585e+10 7.5106780000e+25 5.0692033147e+08 3.0778800000e+08
9.3600000000e+05 8.4033602265e+06 8.8834051384e+06 7.3994442261e+00 2.2540476150e+01 -2.9848021870e+08 2.3470200835e+08 -6.0129923688e+02 -8.0970123241e+02 -3.5347523964e+08 3.6400062176e+08 -9.2734269011e+02 -4.7871785649e+02 -3.7819715772e+28 -2.5018238984e+10 7.5106780000e+25 5.0701514631e+08 3.0778800000e+08
9.3630000000e+05 8.4055788349e+06 8.8901681820e+06 7.3912780704e+00 2.2546480063e+01 -2.9866050894e+08 2.3445902478e+08 -6.0063563255e+02 -8.1018912692e+02 -3.5375338827e+08 3.6385694727e+08 -9.2698150618e+02 -4.7911200055e+02 -3.7819715772e+28 -2.3756259748e+10 7.5106780000e+25 5.0710997990e+08 3.0778800000e+08
9.3660000000e+05 8.4077949928e+06 8.8969330257e+06 7.3831070047e+00 2.2552477372e+01 -2.9884060004e+08 2.3421589493e+08 -5.9997162923e+02 -8.1067648480e+02 -3.5403142854e+08 3.6371315460e+08 -9.2662028040e+02 -4.7950568711e+02 -3.7819715772e+28 -2.0880770912e+10 7.5106780000e+25 5.0720483224e+08 3.0778800000e+08
9.3690000000e+05 8.4100086986e+06 8.9036996677e+06 7.3749310345e+00 2.2558468074e+01 -2.9902049188e+08 2.3397261895e+08 -5.9930722736e+02 -8.1116330574e+02 -3.5430936044e+08 3.6356924390e+08 -9.2625901307e+02 -4.7989891663e+02 -3.7819715772e+28 -2.1668555089e+10 7.5106780000e+25 5.0729970334e+08 3.0778800000e+08
9.3720000000e+05 8.4122199509e+06 8.9104681059e+06 7.3667501652e+00 2.2564452164e+01 -2.9920018434e+08 2.3372919700e+08 -5.9864242736e+02 -8.1164958938e+02 -3.5458718395e+08 3.6342521530e+08 -9.2589770444e+02 -4.8029168956e+02 -3.7819715772e+28 -3.0140616431e+10 7.5106780000e+25 5.0739459320e+08 3.0778800000e+08
9.3750000000e+05 8.4144287482e+06 8.9172383384e+06 7.3585644020e+00 2.2570429638e+01 -2.9937967730e+08 2.3348562925e+08 -5.9797722967e+02 -8.1213533542e+02 -3.5486489906e+08 3.6328106893e+08 -9.2553635481e+02 -4.8068400635e+02 -3.7819715772e+28 -3.2352489219e+10 7.5106780000e+25 5.0748950181e+08 3.0778800000e+08
9.3780000000e+05 8.4166350891e+06 8.9240103630e+06 7.3503737503e+00 2.2576400493e+01 -2.9955897064e+08 2.3324191585e+08 -5.9731163474e+02 -8.1262054350e+02 -3.5514250576e+08 3.6313680494e+08 -9.2517496445e+02 -4.8107586745e+02 -3.7819715772e+28 -3.0753976233e+10 7.5106780000e+25 5.0758442917e+08 3.0778800000e+08
9.3810000000e+05 8.4188389720e+06 8.9307841780e+06 7.3421782156e+00 2.2582364723e+01 -2.9973806424e+08 2.3299805697e+08 -5.9664564299e+02 -8.1310521332e+02 -3.5542000403e+08 3.6299242346e+08 -9.2481353363e+02 -4.8146727331e+02 -3.7819715772e+28 -2.8419812893e+10 7.5106780000e+25 5.0767937528e+08 3.0778800000e+08
9.3840000000e+05 8.4210403955e+06 8.9375597812e+06 7.3339778032e+00 2.2588322326e+01 -2.9991695798e+08 2.3275405278e+08 -5.9597925487e+02 -8.1358934452e+02 -3.5569739387e+08 3.6284792462e+08 -9.2445206263e+02 -4.8185822437e+02 -3.7819715772e+28 -2.9049667260e+10 7.5106780000e+25 5.0777434015e+08 3.0778800000e+08
9.3870000000e+05 8.4232393582e+06 8.9443371707e+06 7.3257725184e+00 2.2594273296e+01 -3.0009565175e+08 2.3250990342e+08 -5.9531247081e+02 -8.1407293680e+02 -3.5597467526e+08 3.6270330857e+08 -9.2409055173e+02 -4.8224872109e+02 -3.7819715772e+28 -3.8143584477e+10 7.5106780000e+25 5.0786932377e+08 3.0778800000e+08
9.3900000000e+05 8.4254358586e+06 8.9511163445e+06 7.3175623667e+00 2.2600217631e+01 -3.0027414543e+08 2.3226560907e+08 -5.9464529125e+02 -8.1455598981e+02 -3.5625184820e+08 3.6255857544e+08 -9.2372900120e+02 -4.8263876391e+02 -3.7819715772e+28 -3.7702360765e+10 7.5106780000e+25 5.0796432614e+08 3.0778800000e+08
9.3930000000e+05 8.4276298951e+06 8.9578973006e+06 7.3093473535e+00 2.2606155325e+01 -3.0045243889e+08 2.3202116988e+08 -5.9397771663e+02 -8.1503850322e+02 -3.5652891266e+08 3.6241372536e+08 -9.2336741131e+02 -4.8302835327e+02 -3.7819715772e+28 -3.8002239864e+10 7.5106780000e+25 5.0805934726e+08 3.0778800000e+08
9.3960000000e+05 8.4298214665e+06 8.9646800371e+06 7.3011274841e+00 2.2612086375e+01 -3.0063053202e+08 2.3177658602e+08 -5.9330974738e+02 -8.1552047672e+02 -3.5680586864e+08 3.6226875847e+08 -9.2300578234e+02 -4.8341748963e+02 -3.7819715772e+28 -4.3940441332e+10 7.5106780000e+25 5.0815438714e+08 3.0778800000e+08
9.3990000000e+05 8.4320105711e+06 8.9714645518e+06 7.2929027639e+00 2.2618010778e+01 -3.0080842470e+08 2.3153185765e+08 -5.9264138395e+02 -8.1600190998e+02 -3.5708271613e+08 3.6212367491e+08 -9.2264411456e+02 -4.8380617342e+02 -3.7819715772e+28 -3.9030735795e+10 7.5106780000e+25 5.0824944576e+08 3.0778800000e+08
9.4020000000e+05 8.4341972077e+06 8.9782508429e+06 7.2846731984e+00 2.2623928528e+01 -3.0098611681e+08 2.3128698493e+08 -5.9197262676e+02 -8.1648280265e+02 -3.5735945511e+08 3.6197847481e+08 -9.2228240824e+02 -4.8419440509e+02 -3.7819715772e+28 -3.6707963615e+10 7.5106780000e+25 5.0834452313e+08 3.0778800000e+08
9.4050000000e+05 8.4363813746e+06 8.9850389082e+06 7.2764387929e+00 2.2629839621e+01 -3.0116360823e+08 2.3104196802e+08 -5.9130347627e+02 -8.1696315443e+02 -3.5763608557e+08 3.6183315831e+08 -9.2192066366e+02 -4.8458218509e+02 -3.7819715772e+28 -2.9963871775e+10 7.5106780000e+25 5.0843961925e+08 3.0778800000e+08
9.4080000000e+05 8.4385630704e+06 8.9918287460e+06 7.2681995528e+00 2.2635744055e+01 -3.0134089885e+08 2.3079680709e+08 -5.9063393291e+02 -8.1744296498e+02 -3.5791260750e+08 3.6168772554e+08 -9.2155888109e+02 -4.8496951385e+02 -3.7819715772e+28 -3.5002053503e+10 7.5106780000e+25 5.0853473411e+08 3.0778800000e+08
9.4110000000e+05 8.4407422938e+06 8.9986203540e+06 7.2599554836e+00 2.2641641824e+01 -3.0151798855e+08 2.3055150230e+08 -5.8996399711e+02 -8.1792223397e+02 -3.5818902089e+08 3.6154217665e+08 -9.2119706080e+02 -4.8535639182e+02 -3.7819715772e+28 -2.2988649313e+10 7.5106780000e+25 5.0862986772e+08 3.0778800000e+08
