# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth altitude_probe perigee dt_used a_probe P_drag
55680 51258.7274634349 2528.98363075739 1.83785896199639 0.136163706655994 380581837.521788 56699411.4576959 -149.37590975465 1010.9330041217 309451894.205848 66306457.4891437 -168.098974726149 1172.74449184986 -3.77441165071146e+28 2175430884.44017 7.50934940000001e+25 316425290.028614 310047190.028614 307780900 64 0.00310184691311358 0
56320 52441.6676019812 2617.13210240986 1.85882808755896 0.139306210171975 380485691.537229 57346327.0025234 -151.08022019002 1010.67759044127 309343707.059835 67056816.3409334 -169.985600117814 1172.12582534434 -3.77441165071146e+28 967464450.122089 7.50934940000001e+25 316476464.337344 310098364.337344 307780900 64 0.00310276010558282 0
56960 53638.0262783392 2707.30318576606 1.87979188263188 0.14248436675592 380388454.932371 57993078.1552677 -152.784097378466 1010.41927898164 309234312.967735 67806777.1461568 -171.870678459356 1171.50059902591 -3.77441165071145e+28 -1468483220.38914 7.50934940000001e+25 316528168.801017 310150068.801017 307780900 64 0.00310367604977083 0
57600 54847.8000617467 2799.51969594832 1.90075028706488 0.145698167512543 380290127.986054 58639663.0615812 -154.487536431148 1010.15807046579 309123712.925007 68556335.7117224 -173.754193050355 1170.86882912949 -3.77441165071146e+28 -2187157290.08694 7.50934940000001e+25 316580401.658178 310202301.658178 307780900 64 0.00310459454237845 0
58240 56070.9854829499 2893.80444235403 1.92170324072205 0.148947603446681 380190710.98025 59286079.8675812 -156.19053246039 1009.89396562484 309011907.937787 69305487.8549678 -175.63612722382 1170.23053201193 -3.77441165071145e+28 -3616078833.20273 7.50934940000001e+25 316633161.132928 310255061.132928 307780900 64 0.00310551538057771 0
58880 57307.5790342127 2990.18022859171 1.94265068348197 0.152232665463314 380090204.200059 59932326.7198559 -157.893080579696 1009.626965198 308898899.022865 70054229.4037381 -177.516464346709 1169.58572415027 -3.77441165071145e+28 528170383.879498 7.50934940000001e+25 316686445.435082 310308345.435082 307780900 64 0.00310643836206842 0
59520 58557.5771693259 3088.66985241714 1.96359255523789 0.15555334436759 379988607.933705 60578401.765469 -159.595175903761 1009.35706993259 308784687.207668 70802556.196461 -179.395187820458 1168.93442214008 -3.77441165071145e+28 -887109148.469503 7.50934940000001e+25 316740252.760332 310362152.760332 307780900 64 0.00310736328513396 0
60160 59820.9763036167 3189.29610566944 1.98452879589787 0.158909630864842 379885922.47254 61224303.1519652 -161.296813548486 1009.08428058406 308669273.530234 71550464.0822234 -181.27228108151 1168.27664269363 -3.77441165071145e+28 940450438.86794 7.50934940000001e+25 316794581.290395 310416481.290395 307780900 64 0.00310828994869626 0
60800 61097.7728139582 3292.0817742072 2.00545934538497 0.162301515560616 379782148.111043 61870029.0273751 -162.997988630987 1008.80859791597 308552659.039189 72297948.9208448 -183.14772760184 1167.61240263826 -3.77441165071145e+28 4030551525.75277 7.50934940000001e+25 316849429.193181 310471329.193181 307780900 64 0.00310921815236977 0
61440 62387.9630387792 3397.04963784465 2.02638414363737 0.165728988960687 379677285.146814 62515577.5402207 -164.698696269614 1008.53002269999 308434844.793727 73045006.5829503 -185.021510889491 1166.94171891459 -3.77441165071145e+28 -501196680.485596 7.50934940000001e+25 316904794.622946 310526694.622946 307780900 64 0.00311014769651457 0
62080 63691.5432780739 3504.22247028779 2.04730313060859 0.169192041471088 379571333.88058 63160946.8395205 -166.398931583958 1008.24855571587 308315831.863584 73791632.9500432 -186.893614489099 1166.26460857479 -3.77441165071145e+28 -2125219783.96819 7.50934940000001e+25 316960675.720454 310582575.720454 307780900 64 0.00311107838228857 0
62720 65008.5097934115 3613.62303907057 2.06821624626758 0.172690663398128 379464294.61619 63806135.0747945 -168.09868969487 1007.96419775149 308195621.329017 74537823.9145751 -188.764021982428 1165.58108878086 -3.77441165071145e+28 1123189621.55195 7.50934940000001e+25 317017070.613135 310638970.613135 307780900 64 0.00311201001169874 0
63360 66338.8588079464 3725.27410549106 2.08912343059893 0.176224844948416 379356167.660615 64451140.3960697 -169.797965724469 1007.67694960284 308074214.280777 75283575.380016 -190.632716988904 1164.89117680291 -3.77441165071145e+28 3606118467.04631 7.50934940000001e+25 317073977.415246 310695877.415246 307780900 64 0.00311294238765139 0
64000 67682.5865064282 3839.19842454769 2.11002462360301 0.179794576228887 379246953.323947 65095960.953885 -171.496754796156 1007.386812074 307951611.820088 76028883.2609231 -192.499683166142 1164.19489001739 -3.77441165071145e+28 -98277404.1571796 7.50934940000001e+25 317131394.22803 310753294.22803 307780900 64 0.00311387531400149 0
64640 69039.6890352118 3955.41874487541 2.13091976529613 0.183399847246823 379136651.9194 65740594.8992965 -173.19505203463 1007.09378597714 307827815.05862 76773743.4830079 -194.364904210489 1163.4922459054 -3.77441165071146e+28 -3259541665.28872 7.50934940000001e+25 317189319.139876 310811219.139876 307780900 64 0.00311480859560104 0
65280 70410.1625022678 4073.95780868196 2.15180879571072 0.187040647909875 379025263.763307 66385040.3838828 -174.892852565897 1006.79787213254 307702825.118464 77518151.9832029 -196.228363857547 1162.78326205089 -3.77441165071145e+28 -6916090429.95814 7.50934940000001e+25 317247750.226481 310869650.226481 307780900 64 0.00311574203834644 0
65920 71794.0029771924 4194.8383516841 2.17269165489546 0.190716968026093 378912789.175119 67029295.55975 -176.590151517287 1006.49907136857 307576643.132109 78262104.7097268 -198.090045882714 1162.06795613901 -3.77441165071145e+28 -8175547497.7983 7.50934940000001e+25 317306685.551008 310928585.551008 307780900 64 0.0031166754492248 0
66560 73191.2064912187 4318.08310304388 2.19356828291545 0.194428797303943 378799228.477408 67673358.5795368 -178.286944017462 1006.1973845217 307449270.242413 79005597.6221486 -199.949934101715 1161.34634595434 -3.77441165071145e+28 -7132731981.92217 7.50934940000001e+25 317366123.164246 310988023.164246 307780900 64 0.00311760863635941 0
67200 74601.7690372264 4443.7147853049 2.2144386198524 0.198176125352338 378684581.995859 68317227.5964202 -179.983225196436 1005.89281243649 307320707.602581 79748626.691451 -201.808012371138 1160.61844937914 -3.77441165071145e+28 -7877470330.01964 7.50934940000001e+25 317426061.104776 311047961.104776 307780900 64 0.00311854140905401 0
67840 76025.6865697529 4571.75611432863 2.23530260580473 0.201958941680659 378568850.059277 68960900.7641199 -181.67899018558 1005.58535596558 307190956.376136 80491187.9000919 -203.664264588961 1159.88428439165 -3.77441165071145e+28 -12941673993.09 7.50934940000001e+25 317486497.399125 311108397.399125 307780900 64 0.0031194735778362 0
68480 77462.9550050042 4702.22979923068 2.2561601808878 0.20577723569878 378452032.99958 69604376.2369041 -183.374234117641 1005.27501596972 307060017.736891 81233277.2420658 -205.518674695092 1159.14386906439 -3.77441165071145e+28 -17805558798.3564 7.50934940000001e+25 317547430.061931 311169330.061931 307780900 64 0.00312040495449972 0
69120 78913.5702208653 4835.15854231715 2.277011285234 0.209630996717093 378334131.151803 70247652.1695944 -185.068952126754 1004.96179331771 306927892.868927 81974890.7229631 -207.371226671895 1158.39722156237 -3.77441165071145e+28 -17993057689.27 7.50934940000001e+25 317608857.096102 311230757.096102 307780900 64 0.0031213353521458 0
69760 80377.5280569116 4970.56503902097 2.29785585899298 0.213520213946538 378215144.854093 70890726.7175711 -186.76313934845 1004.64568888647 306794582.96656 82716024.360029 -209.221904544728 1157.64436014144 -3.77441165071145e+28 -18787850746.9706 7.50934940000001e+25 317670776.492976 311292676.492976 307780900 64 0.00312226458522336 0
70400 81854.8243144199 5108.47197783826 2.31869384233174 0.217444876498622 378095074.447709 71533598.0367783 -188.456790919678 1004.32670356098 306660089.234318 83456674.182221 -211.070692382466 1156.88530314654 -3.77441165071145e+28 -18647316098.1084 7.50934940000001e+25 317733186.232483 311355086.232483 307780900 64 0.00312319246956833 0
71040 83345.4547563792 5248.90204026466 2.33952517543484 0.221404973385449 377973920.277024 72176264.2837289 -190.149901978808 1004.00483823431 306524412.886908 84196836.2302657 -212.917574298035 1156.12006900998 -3.77441165071145e+28 -25361010880.3052 7.50934940000001e+25 317796084.283307 311417984.283307 307780900 64 0.00312411882244178 0
71680 84849.4151075026 5391.8779007318 2.36034979850456 0.225400493519745 377851682.689522 72818723.6155102 -191.842467665654 1003.68009380759 306387555.149193 84936506.5567135 -214.76253444894 1155.34867624977 -3.77441165071146e+28 -22462178078.5225 7.50934940000001e+25 317859468.603041 311481368.603041 307780900 64 0.00312504346256713 0
72320 86366.7010542381 5537.42222654362 2.38116765176101 0.229431425714885 377728362.035795 73460974.1897885 -193.534483121477 1003.35247119004 306249517.25616 85675681.2259935 -216.605557037788 1154.57114346789 -3.77441165071146e+28 -23804366337.7939 7.50934940000001e+25 317923337.138353 311545237.138353 307780900 64 0.00312596621016622 0
72960 87897.3082447805 5685.55767781287 2.40197867544235 0.233497758684919 377603958.669545 74103014.164815 -195.225943489006 1003.02197129896 306110300.452892 86414356.3144665 -218.446626312821 1153.78748934856 -3.77441165071146e+28 -25177118080.3218 7.50934940000001e+25 317987687.825142 311609587.825142 307780900 64 0.00312688688699444 0
73600 89441.2322890828 5836.30690739748 2.42278280980491 0.237599481044599 377478472.947584 74744841.6994302 -196.916843912448 1002.6885950597 305969905.994538 87152527.9104769 -220.28572656843 1152.99773265663 -3.77441165071146e+28 -22316225598.028 7.50934940000001e+25 318052518.588702 311674418.588702 307780900 64 0.00312780531637473 0
74240 90998.4687588679 5989.69256083709 2.44357999512336 0.241736581309406 377351905.229828 75386454.9530696 -198.607179537498 1002.3523434057 305828335.146283 87890192.1144042 -222.122842145685 1152.2018922358 -3.77441165071146e+28 -24678161553.2857 7.50934940000001e+25 318117827.343878 311739727.343878 307780900 64 0.00312872132323064 0
74880 92569.0131876404 6145.73727628945 2.46437017169089 0.24590904789558 377224255.879301 76027852.0857685 -200.296945511358 1002.01321727844 305685589.18332 88627345.0387125 -223.957957432852 1151.39998700699 -3.77441165071146e+28 -21969869223.6525 7.50934940000001e+25 318183611.995225 311805511.995225 307780900 64 0.00312963473411822 0
75520 94152.8610706985 6304.46368446699 2.48515327981934 0.25011686912014 377095525.262134 76669031.2581675 -201.986136982745 1001.67121762748 305541669.390818 89363982.8079995 -225.791056865911 1150.59203596666 -3.77441165071146e+28 -19457171186.7844 7.50934940000001e+25 318249870.437171 311871770.437171 307780900 64 0.00313054537725699 0
76160 95750.0078651459 6465.89440857327 2.50592925983937 0.254360033200922 376965713.747559 77309990.6315175 -203.674749101906 1001.32634541046 305396577.063891 90100101.5590445 -227.622124929071 1149.7780581851 -3.77441165071146e+28 -17616028269.8975 7.50934940000001e+25 318316600.554174 311938500.554174 307780900 64 0.00313145308255982 0
76800 97360.4489899042 6630.05206423952 2.52669805210063 0.258638528256601 376834821.707913 77950728.3676848 -205.362777020632 1000.97860159304 305250313.507568 90835697.4408549 -229.451146155286 1148.9580728048 -3.77441165071146e+28 -17021326937.5894 7.50934940000001e+25 318383800.220878 312005700.220878 307780900 64 0.00313235768166182 0
77440 98984.1798257247 6796.95925946123 2.54745959697189 0.262952342306717 376702849.518636 78591242.6291562 -207.050215892267 1000.62798714896 305102880.03676 91570766.6147119 -231.278105126764 1148.13209903877 -3.77441165071146e+28 -15296290833.6648 7.50934940000001e+25 318451467.302276 312073367.302276 307780900 64 0.00313325900794815 0
78080 100621.195715201 6966.63859453466 2.56821383484124 0.267301463271712 376569797.558268 79231531.5790445 -208.737060871727 1000.27450306002 304954277.976232 92305305.2542152 -233.102986475477 1147.30015616889 -3.77441165071146e+28 -20591202760.9567 7.50934940000001e+25 318519599.653863 312141499.653863 307780900 64 0.00313415689658083 0
78720 102271.491962781 7139.11266199346 2.58896070611623 0.271685878972949 376435666.20845 79871593.3810932 -210.423307115508 999.918150316067 304804508.660566 93039309.5453266 -234.925774883665 1146.46226354429 -3.77441165071146e+28 -20792953911.6992 7.50934940000001e+25 318588195.121797 312210095.121797 307780900 64 0.00313505118452455 0
79360 103935.063834781 7314.40404654524 2.60970015122402 0.27610557713275 376300455.853923 80511426.1996821 -212.108949781699 999.558929914984 304653573.434132 93772775.6864122 -236.746455084342 1145.61844057964 -3.77441165071146e+28 -24921053271.3484 7.50934940000001e+25 318657251.543055 312279151.543055 307780900 64 0.00313594171057146 0
80000 105611.906559394 7492.53532500821 2.63043211061155 0.280560545374418 376164166.882525 81151028.1998321 -213.793984029999 999.19684286272 304501473.651055 94505699.8882843 -238.565011861793 1144.76870675359 -3.77441165071146e+28 -29834842975.8618 7.50934940000001e+25 318726766.745589 312348666.745589 307780900 64 0.00313682831536494 0
80640 107302.015326709 7673.52906624785 2.65115652474571 0.28505077122227 376026799.685193 81790397.5472105 -215.478405021727 998.831890173261 304348210.675181 95238078.3742414 -240.381430052071 1143.91308160712 -3.77441165071146e+28 -29712961516.4305 7.50934940000001e+25 318796738.548483 312418638.548483 307780900 64 0.0031377108414224 0
81280 109005.385288718 7857.40783111348 2.67187333411346 0.289576242101667 375888354.655958 82429532.4081359 -217.162207919834 998.464072868638 304193785.880045 95969907.3801077 -242.195694543492 1143.05158474189 -3.77441165071145e+28 -26005940577.6695 7.50934940000001e+25 318867164.762108 312489064.762108 307780900 64 0.00313858913315705 0
81920 110722.011559332 8044.19417237505 2.69258247922204 0.294136945339044 375748832.191947 83068430.9495841 -218.845387888918 998.093391978923 304038200.648834 96701183.1542715 -244.007790277125 1142.18423581867 -3.77441165071145e+28 -23439349312.5281 7.50934940000001e+25 318938043.188279 312559943.188279 307780900 64 0.00313946303689869 0
82560 112451.889214393 8233.91063465974 2.7132839005991 0.298732868161936 375608232.693382 83707091.3391922 -220.527940095239 997.719848542224 303881456.37436 97431901.9577227 -245.817702247277 1141.31105455572 -3.77441165071146e+28 -29288114644.6619 7.50934940000001e+25 319009371.620405 312631271.620405 307780900 64 0.00314033240091357 0
83200 114195.013291687 8426.57975438873 2.73397753879286 0.303363997699017 375466556.563579 84345511.7452646 -222.209859706725 997.343443604687 303723554.459017 98162060.0640885 -247.625415501977 1140.43206072722 -3.77441165071146e+28 -22526928794.6232 7.50934940000001e+25 319081147.843649 312703047.843649 307780900 64 0.00314119707542325 0
83840 115951.378790957 8622.22405971391 2.75466333437228 0.30803032098012 375323804.208942 84983690.3367775 -223.891141892991 996.964178220488 303564496.314755 98891653.7596692 -249.430915143457 1139.54727416163 -3.77441165071146e+28 -24699612713.8604 7.50934940000001e+25 319153369.63508 312775269.63508 307780900 64 0.00314205691262246 0
84480 117720.980673918 8820.86607045466 2.77534122792721 0.312731824936278 375179976.03897 85621625.2833847 -225.571781825351 996.582053451837 303404283.363038 99620679.3434724 -251.234186328623 1138.65671474016 -3.77441165071146e+28 -28799609636.5474 7.50934940000001e+25 319226034.763823 312847934.763823 307780900 64 0.00314291176669608 0
85120 119503.813864268 9022.5282980346 2.79601116006854 0.317468496399748 375035072.466249 86259314.7554221 -227.251774676829 996.19707036897 303242917.034814 100349133.127246 -253.035214269531 1137.7604023952 -3.77441165071146e+28 -32253485003.9523 7.50934940000001e+25 319299140.991215 312921040.991215 307780900 64 0.00314376149383514 0
85760 121299.873247705 9227.23324541841 2.8166730714284 0.322240322104047 374889093.906457 86896756.9239132 -228.931115622173 995.809230050148 303080398.770475 101077011.43551 -254.833984233849 1136.85835710874 -3.77441165071146e+28 -29161378780.9874 7.50934940000001e+25 319372686.070953 312994586.070953 307780900 64 0.00314460595225188 0
86400 123109.153671936 9435.00340704862 2.83732690266026 0.32704728868398 374742040.778355 87533949.9605743 -230.609799837869 995.418533581656 302916730.019827 101804310.60559 -256.630481545325 1135.95059891081 -3.77441165071146e+28 -32661370548.9414 7.50934940000001e+25 319446667.749252 313068567.749252 307780900 64 0.00314544500219394 0
87040 124931.649946694 9645.86126878245 2.85797259443913 0.331889382675674 374593913.503795 88170892.0378192 -232.287822502151 995.0249820578 302751912.242049 102531026.987645 -258.424691584243 1135.03714787799 -3.77441165071146e+28 -33756460720.9452 7.50934940000001e+25 319521083.764988 313142983.764988 307780900 64 0.00314627850595754 0
87680 126767.35684375 9859.82930782869 2.87861008746173 0.336766590516611 374444712.507712 88807581.3287649 -233.965178795017 994.628576580901 302585946.905658 103257156.944695 -260.216599787875 1134.11802413183 -3.77441165071146e+28 -31559169776.518 7.50934940000001e+25 319595931.849852 313217831.849852 307780900 64 0.00314710632789988 0
88320 128616.26909693 10076.9299926845 2.89923932244658 0.341678898545657 374294438.218125 89444016.0072362 -235.641863898241 994.229318261298 302418835.488474 103982696.852656 -262.006191650933 1133.19324783733 -3.77441165071146e+28 -34772483916.1213 7.5093494e+25 319671209.728498 313293109.728498 307780900 64 0.00314792833445057 0
88960 130478.381402125 10297.1857830726 2.91986024013425 0.346626293003099 374143091.066137 90080194.2477714 -237.317872995383 993.827208217341 302250579.47758 104707643.10036 -263.793452726015 1132.26283920147 -3.77441165071146e+28 -39311913770.985 7.50934940000001e+25 319746915.118694 313368815.118694 307780900 64 0.00314874439412221 0
89600 132353.688417307 10520.6191298775 2.94047278128746 0.351608760030673 373990671.485932 90716114.2256268 -238.993201271809 993.422247575389 302081180.369289 105431992.089587 -265.578368624039 1131.32681847167 -3.77441165071146e+28 -39459307622.3821 7.50934940000001e+25 319823045.731467 313444945.731467 307780900 64 0.00314955437752008 0
90240 134242.184762546 10747.2524750834 2.96107688669123 0.356626285671602 373837179.914777 91351774.1167823 -240.667843914695 993.01443746981 301910639.669104 106155740.235085 -267.360925014684 1130.38520593429 -3.77441165071146e+28 -38111156760.7298 7.5093494e+25 319899599.271248 313521499.271248 307780900 64 0.00315035815735103 0
90880 136143.865020018 10977.1082517103 2.98167249715311 0.361678855870626 373682616.793016 91987172.0979462 -242.341796113047 992.603779042975 301738958.891677 106878883.964599 -269.141107626817 1129.4380219132 -3.77441165071146e+28 -38900764393.7753 7.50934940000001e+25 319976573.436027 313598473.436027 307780900 64 0.00315115560843148 0
91520 138058.723734025 11210.2088837514 3.00225955350324 0.366766456474035 373526982.564073 92622306.3465607 -244.01505305771 992.190273445257 301566139.560779 107601419.718894 -270.918902248917 1128.48528676824 -3.77441165071146e+28 -41236740357.1503 7.50934940000001e+25 320053965.917488 313675865.917488 307780900 64 0.0031519466076946 0
92160 139986.755411007 11446.5767861102 3.02283799659459 0.371889073229706 373370277.674449 93257175.0408068 -245.687609941382 991.773921835026 301392183.209256 108323343.951773 -272.694294729494 1127.52702089381 -3.77441165071147e+28 -42926021445.8281 7.5093494e+25 320131774.401161 313753674.401161 307780900 64 0.00315273103419666 0
92800 141927.954519557 11686.2343645372 3.04340776730308 0.377046691787136 373212502.57372 93891776.3596091 -247.359461958627 991.354725378653 301217091.378989 109044653.130107 -274.467270977507 1126.56324471741 -3.77441165071147e+28 -44038867533.4066 7.5093494e+25 320209996.566564 313831896.566564 307780900 64 0.00315350876912263 0
93440 143882.315490438 11929.2040155671 3.06396880652775 0.382239297697472 373053657.714538 94526108.4826414 -249.030604305889 990.932685250497 301040865.620861 109765343.733845 -276.237816962766 1125.59397869819 -3.77441165071147e+28 -41237655832.4769 7.5093494e+25 320288630.087347 313910530.087347 307780900 64 0.00315427969579096 0
94080 145849.832716593 12175.5081264559 3.08452105519092 0.387466876413554 372893743.552629 95160169.5903319 -250.701032181502 990.507802632909 300863507.494713 110485412.256045 -278.005918716341 1124.6192433255 -3.77441165071147e+28 -37492910916.084 7.5093494e+25 320367672.631431 313989572.631431 307780900 64 0.00315504369965751 0
94720 147830.500553164 12425.169075118 3.10506445423832 0.39272941328994 372732760.54679 95793957.8638677 -252.370740785705 990.080078716231 300685018.569308 111204855.202883 -279.771562330955 1123.63905911754 -3.77441165071147e+28 -30383639963.3706 7.5093494e+25 320447121.861154 314069021.861154 307780900 64 0.00315580066831886 0
95360 149824.313317506 12678.2092300632 3.12559894463929 0.398026893582949 372570709.158891 96427471.4852004 -254.039725320656 989.649514698785 300505400.422287 111923669.09368 -281.53473396138 1122.65344661988 -3.77441165071147e+28 -28196672020.856 7.5093494e+25 320526975.433411 314148875.433411 307780900 64 0.00315655049151472 0
96000 151831.265289203 12934.6509503341 3.14612446738693 0.403359302450691 372407589.853871 97060708.6370513 -255.707980990443 989.216111786879 300324654.640134 112641850.46091 -283.295419824818 1121.66242640409 -3.77441165071147e+28 -27371291599.7153 7.5093494e+25 320607230.999791 314229130.999791 307780900 64 0.00315729306112972 0
96640 153851.350710079 13194.5165854429 3.16664096349822 0.408726624953107 372243403.099737 97693667.5029158 -257.375503001094 988.779871194797 300142782.818135 113359395.850224 -285.053606201283 1120.66601906637 -3.77441165071147e+28 -26569377697.4227 7.5093494e+25 320687886.206719 314309786.206719 307780900 64 0.00315802827119443 0
97280 155884.56378422 13457.8284753087 3.18714837401424 0.414128846051998 372078149.367566 98326346.2670695 -259.042286560598 988.3407941448 299959786.560335 114076301.820461 -286.809279433975 1119.66424522617 -3.77441165071146e+28 -36509717227.5773 7.5093494e+25 320768938.695593 314390838.695593 307780900 64 0.00315875601788563 0
97920 157930.898677984 13724.608950195 3.20764664000027 0.41956595061107 371911829.131498 98958743.1145726 -260.708326878909 987.898881867125 299775667.479497 114792564.943663 -288.562425929649 1118.65712552481 -3.77441165071147e+28 -34086027010.0933 7.5093494e+25 320850386.102923 314472286.102923 307780900 64 0.00315947619952592 0
98560 159990.349520019 13994.8803306464 3.22813570254598 0.425037923395961 371744442.86874 99590856.231275 -262.373619167966 987.454135599975 299590427.197068 115508181.80509 -290.313032158973 1117.64468062415 -3.77441165071147e+28 -29473625246.8387 7.5093494e+25 320932226.060464 314554126.060464 307780900 64 0.00316018871658269 0
99200 162062.91040128 14268.6649274264 3.2486155027656 0.430544749074283 371575991.059564 100222683.803822 -264.0381586417 987.006556589523 299404067.34313 116223149.003231 -292.061084656888 1116.62693120524 -3.77441165071147e+28 -24897271032.9192 7.5093494e+25 321014456.195355 314636356.195355 307780900 64 0.00316089347166636 0
99840 164148.575375039 14545.9850414543 3.26908598179802 0.43608641221566 371406474.1873 100854224.019659 -265.70194051605 986.556146089907 299216589.556363 116937463.149818 -293.806570022952 1115.603897967 -3.77441165071147e+28 -27991602928.1351 7.5093494e+25 321097074.130252 314718974.130252 307780900 64 0.00316159036952797 0
100480 166247.338456909 14826.8629637426 3.28954708080704 0.441662897291757 371235892.738344 101485475.067035 -267.364960008978 986.102905363225 299027995.484001 117651120.869834 -295.549474921688 1114.57560162489 -3.77441165071147e+28 -21838672045.9042 7.5093494e+25 321180077.48346 314801977.48346 307780900 64 0.00316227931705615 0
101120 168359.193624854 15111.3209753343 3.30999874098143 0.447274188676327 371064247.20215 102116435.135013 -269.027212340475 985.646835679532 298838286.781794 118364118.801525 -297.289786082915 1113.54206290964 -3.77441165071147e+28 -27247370895.2611 7.5093494e+25 321263463.86907 314885363.86907 307780900 64 0.00316296022327346 0
101760 170484.134819206 15399.3813472403 3.33044090353515 0.452920270645241 370891538.071229 102747102.413467 -270.688692732582 985.187938316843 298647465.113963 119076453.59641 -299.027490302084 1112.5033025659 -3.77441165071146e+28 -21606209142.8742 7.5093494e+25 321347230.897088 314969130.897088 307780900 64 0.00316363299933214 0
102400 172622.155942684 15691.0663403769 3.35087350970751 0.458601127376529 370717765.841152 103377475.093094 -272.349396409397 984.72621456112 298455532.153158 119788121.91929 -300.762574440593 1111.45934135101 -3.77441165071146e+28 -22282728709.9512 7.5093494e+25 321431376.173565 315053276.173565 307780900 64 0.00316429755850917 0
103040 174773.250860407 15986.3982055027 3.37129650076329 0.464316742950418 370542931.010543 104007551.365417 -274.00931859709 984.261665706278 298262489.580419 120499120.448251 -302.495025426113 1110.41020003373 -3.77441165071147e+28 -18006331197.1624 7.5093494e+25 321515897.300728 315137797.300728 307780900 64 0.00316495381620089 0
103680 176937.413399912 16285.3991831568 3.39170981799291 0.470067101349366 370367034.081083 104637329.422788 -275.668454523915 983.794293054175 298068339.085127 121209445.874677 -304.224830252888 1109.35589939294 -3.77441165071147e+28 -14914104809.5556 7.50934940000001e+25 321600791.877112 315222691.877112 307780900 64 0.00316560168991691 0
104320 179114.637351169 16588.0915035954 3.41211340271262 0.475852186458108 370190075.557505 105266807.458396 -277.326799420224 983.324097914616 297873082.36497 121919094.903253 -305.951975982048 1108.29646021644 -3.77441165071147e+28 -18053858433.1062 7.50934940000001e+25 321686057.497681 315307957.497681 307780900 64 0.00316624109927356 0
104960 181304.916466601 16894.4973867298 3.43250719626461 0.481671982063686 370012055.947595 105895983.666269 -278.984348518479 982.851081605342 297676721.125891 122628064.25197 -307.676449741896 1107.2319032997 -3.77441165071146e+28 -22778207795.2757 7.50934940000001e+25 321771691.753961 315393591.753961 307780900 64 0.00316687196598675 0
105600 183508.244461097 17204.639042064 3.45289114001722 0.487526471855494 369832975.762188 106524856.241284 -280.641097053266 982.375245452033 297479257.082052 123336350.65213 -309.398238728203 1106.16224944463 -3.77441165071146e+28 -21899129909.1981 7.50934940000001e+25 321857692.234163 315479592.234163 307780900 64 0.00316749421386432 0
106240 185724.61501203 17518.5386686315 3.47326517536504 0.493415639425315 369652835.51517 107153423.379165 -282.297040261306 981.896590788302 297280691.955788 124043950.848351 -311.117330204492 1105.08751945841 -3.77441165071146e+28 -12960800926.2294 7.50934940000001e+25 321944056.523311 315565956.523311 307780900 64 0.00316810776879785 0
106880 187954.021759274 17836.2184549338 3.4936292437291 0.499339468267359 369471635.723473 107781683.276497 -283.952173381469 981.415118955692 297081027.477563 124750861.598568 -312.833711502305 1104.00773415222 -3.77441165071146e+28 -14930352439.0493 7.50934940000001e+25 322030782.203362 315652682.203362 307780900 64 0.00316871255875401 0
107520 190196.458305222 18157.7005788771 3.51398328655704 0.505297941778303 369289376.907076 108409634.130721 -285.606491654785 980.930831303674 296880265.385925 125457079.674038 -314.547370021483 1102.92291434015 -3.77441165071146e+28 -7579216456.76218 7.50934940000001e+25 322117866.85333 315739766.85333 307780900 64 0.00316930851376541 0
108160 192451.918214801 18483.0072077106 3.53432724532324 0.511291043257333 369106059.589004 109037274.140147 -287.259990324461 980.443729189642 296678407.427468 126162601.859336 -316.258293230418 1101.83308083794 -3.77441165071146e+28 -7357156585.08264 7.50934940000001e+25 322205308.04941 315827208.04941 307780900 64 0.00316989556592096 0
108800 194720.395015489 18812.1604979634 3.554661061529 0.517318755906182 368921684.295324 109664601.503956 -288.912664635889 979.95381397891 296475455.356782 126867424.952364 -317.966468666312 1100.73825446189 -3.77441165071146e+28 -6418762776.3437 7.50934940000001e+25 322293103.365098 315915003.365098 307780900 64 0.00317047364935576 0
109440 197001.882197337 19145.182595383 3.57498467670267 0.52338106282917 368736251.555147 110291614.422205 -290.564509836661 979.461087044712 296271410.936412 127571545.764342 -319.671883935423 1099.63845602766 -3.77441165071146e+28 -14965728000.2334 7.50934940000001e+25 322381250.371309 316003150.371309 307780900 64 0.00317104270024059 0
110080 199296.37321298 19482.0956348721 3.59529803239983 0.529477947033245 368549761.900623 110918311.095833 -292.215521176583 978.965549768194 296066275.93681 128274961.119814 -321.374526713307 1098.53370634917 -3.77441165071146e+28 -9336411219.26016 7.50934940000001e+25 322469746.636499 316091646.636499 307780900 64 0.00317160265677094 0
110720 201603.861477658 19822.9217404269 3.61560107020345 0.535609391428023 368362215.866944 111544689.726665 -293.865693907685 978.467203538413 295860052.136298 128977667.856643 -323.074384745047 1097.42402623746 -3.77441165071146e+28 -11346852006.3881 7.50934940000001e+25 322558589.72678 316180489.72678 307780900 64 0.00317215345915562 0
111360 203924.340369233 20167.6830250746 3.63589373172402 0.54177537882583 368173613.992337 112170748.517417 -295.515023284237 977.966049752334 295652741.321016 129679662.826011 -324.771445845481 1096.30943649959 -3.77441165071146e+28 -15615197490.6885 7.50934940000001e+25 322647777.206039 316269677.206039 307780900 64 0.00317269504960495 0
